Month,Region,Sales_Rep,Units_Sold,Unit_Price,Revenue,Cost,Profit
Apr,North,Jordan,207,25,5175,3545.225305,1629.774695
Oct,South,Skyler,232,27,6264,4504.93,1759.072229
Jun,East,Jordan,249,30,7470,5625.111132,1844.888868
Dec,East,Jamie,110,28,3080,2213.186224,866.8137757
Aug,West,Jamie,144,26,3744,2457.47,1286.53
Jan,South,Alex,159,20,3180,2189.98312,990.0168799
Oct,East,Alex,171,26,4446,3124.288816,1321.711184
Aug,West,Jordan,228,29,6612,4649.612424,1962.387576
Nov,West,Alex,109,28,3052,2020.884955,1031.115045
Jul,North,Skyler,202,23,4646,3333.205717,1312.794283
Jan,East,Jordan,210,30,6300,4748.891823,1551.108177
Feb,North,Jamie,149,31,4619,3036.072408,1582.927592
Mar,East,Jamie,108,26,2808,2141.489261,666.5107386
Jan,North,Skyler,82,28,2296,1821.338232,474.66
Sep,North,Alex,240,20,4800,3126.723473,1673.276527
Aug,South,Jordan,154,31,4774,3241.803067,1532.196933
Feb,North,Jordan,124,29,3596,2630.55731,965.44
Sep,South,Skyler,148,28,4144,2829.139561,1314.860439
Jul,West,Alex,239,23,5497,4203.522394,1293.477606
Sep,East,Jordan,190,31,5890,4104.270667,1785.729333
Jun,West,Skyler,163,27,4401,3054.48673,1346.51327
Jun,East,Jordan,131,22,2882,1873.699392,1008.300608
Nov,West,Jamie,195,21,4095,2827.675011,1267.324989
Apr,East,Jordan,182,32,5824,3975.756968,1848.243032
Oct,North,Jordan,247,31,7657,5371.279413,2285.720587
Oct,East,Jordan,220,27,5940,3992.562078,1947.437922
Feb,East,Alex,159,27,4293,3173.374009,1119.625991
Jul,West,Alex,108,22,2376,1629.487486,746.51
May,West,Skyler,233,32,7456,5776.63,1679.37
Nov,West,Alex,181,27,4887,3385.145203,1501.854797
Jun,South,Jordan,138,30,4140,2821.950021,1318.049979
Feb,South,Jordan,238,30,7140,4701.780709,2438.219291
May,East,Alex,91,25,2275,1731.243158,543.756842
Oct,East,Alex,243,29,7047,5117.751451,1929.248549
Apr,North,Jordan,89,28,2492,1662.332084,829.6679156
Sep,North,Jordan,213,29,6177,4220.127743,1956.872257
Jun,East,Jamie,214,32,6848,5477.084231,1370.915769
Feb,South,Skyler,110,25,2750,2119.98685,630.0131502
Jan,East,Alex,170,27,4590,3224.385141,1365.614859
May,North,Skyler,82,21,1722,1259.441913,462.5580873
Sep,South,Jordan,183,20,3660,2607.39342,1052.60658
Jun,South,Skyler,205,29,5945,3896.700395,2048.299605
Oct,North,Alex,80,29,2320,1778.979599,541.0204008
Dec,East,Alex,214,21,4494,3404.420339,1089.579661
Jul,West,Skyler,94,31,2914,2072.787492,841.2125083
May,East,Alex,168,23,3864,3001.881981,862.1180195
Oct,East,Jamie,237,29,6873,5018.73927,1854.26073
Jun,North,Jordan,201,28,5628,3713.248965,1914.751035
May,South,Jordan,195,26,5070,3492.778484,1577.221516
Nov,North,Alex,115,28,3220,2316.03628,903.9637202
Sep,East,Jordan,146,28,4088,2720.635073,1367.364927
Jun,West,Jamie,212,28,5936,4366.890694,1569.109306
Nov,West,Alex,104,27,2808,1875.98331,932.0166903
Aug,West,Jamie,90,25,2250,1530.171513,719.83
Feb,North,Jamie,145,33,4785,3751.906773,1033.093227
Dec,South,Jordan,235,30,7050,5639.8016,1410.1984
Sep,North,Jordan,139,29,4031,2952.860684,1078.139316
May,West,Skyler,217,26,5642,4191.708619,1450.291381
Jul,East,Jamie,129,34,4386,3375.529952,1010.470048
Oct,South,Jordan,246,21,5166,3897.338496,1268.661504
Jan,North,Jamie,244,30,7320,4958.348266,2361.651734
Oct,North,Skyler,142,20,2840,2021.372069,818.6279305
May,South,Jamie,171,32,5472,3996.023639,1475.976361
Dec,South,Alex,117,24,2808,1976.710691,831.2893089
Oct,East,Skyler,199,27,5373,3634.382768,1738.617232
Feb,South,Skyler,112,22,2464,1873.667492,590.332508
Dec,East,Jamie,154,26,4004,2722.027151,1281.972849
Jun,West,Jamie,124,24,2976,2050.680919,925.3190814
Nov,West,Jordan,208,31,6448,4468.32,1979.678228
Jan,North,Alex,132,29,3828,2581.093634,1246.906366
Mar,West,Skyler,240,32,7680,5970.68347,1709.31653
May,West,Skyler,146,27,3942,2923.357429,1018.642571
Apr,East,Skyler,222,25,5550,4302.427818,1247.572182
Mar,North,Jordan,184,25,4600,3330.673226,1269.326774
Oct,South,Alex,93,26,2418,1760.145515,657.8544853
May,North,Skyler,230,26,5980,4439.681733,1540.318267
Nov,West,Skyler,203,23,4669,3294.623503,1374.376497
Aug,South,Jordan,199,29,5771,4181.018022,1589.981978
Nov,North,Jamie,215,31,6665,4879.0284,1785.9716
Apr,North,Skyler,115,29,3335,2644.76,690.2403963
Jan,North,Alex,207,29,6003,4696.964627,1306.035373
Nov,North,Alex,213,34,7242,4847.699764,2394.300236
Jul,East,Alex,176,32,5632,3695.675428,1936.324572
Aug,North,Alex,235,27,6345,4771.757839,1573.242161
Mar,West,Jordan,245,25,6125,4026.451275,2098.548725
Jun,West,Skyler,237,30,7110,4685.86,2424.14
Feb,East,Jordan,160,32,5120,3450.314289,1669.685711
Jul,South,Alex,152,27,4104,2884.110885,1219.889115
Aug,South,Alex,150,26,3900,2789.472725,1110.527275
Jun,West,Alex,125,20,2500,1819.766763,680.233237
Jun,West,Jordan,235,23,5405,4317.75,1087.252348
May,East,Alex,224,26,5824,4122.139335,1701.860665
Aug,South,Skyler,139,28,3892,2671.519258,1220.480742
Jan,South,Alex,139,21,2919,2149.224267,769.7757329
Oct,North,Skyler,84,34,2856,1948.570668,907.4293319
Apr,North,Skyler,214,24,5136,4062.99466,1073.00534
Apr,North,Alex,224,28,6272,4320.706447,1951.293553
Mar,East,Jordan,138,28,3864,3085.365825,778.634175
Mar,West,Jamie,88,25,2200,1568.160503,631.84
Apr,East,Jamie,229,26,5954,4595.909873,1358.090127
Nov,South,Skyler,124,28,3472,2594.424393,877.5756067
Jan,West,Jordan,159,33,5247,4145.25659,1101.74341
Nov,North,Jamie,92,33,3036,2258.219434,777.7805656
Nov,East,Alex,162,29,4698,3463.28431,1234.71569
Feb,East,Alex,91,27,2457,1837.658768,619.3412316
Sep,North,Skyler,243,33,8019,6158.350065,1860.649935
Oct,East,Jordan,89,29,2581,2025.636538,555.3634621
Feb,North,Jordan,95,25,2375,1638.802808,736.1971918
May,South,Jamie,171,25,4275,2907.568848,1367.431152
Sep,West,Jamie,98,26,2548,1669.328454,878.6715463
Sep,South,Alex,183,26,4758,3356.825527,1401.174473
Aug,South,Skyler,213,21,4473,3475.197841,997.8021589
Jan,North,Jordan,211,28,5908,3902.107653,2005.892347
Jan,East,Jamie,237,23,5451,3983.47,1467.529059
Sep,South,Jamie,182,32,5824,4392.567353,1431.432647
Nov,South,Skyler,174,32,5568,4318.139653,1249.860347
Aug,South,Skyler,106,29,3074,2267.119721,806.8802785
Oct,East,Alex,116,28,3248,2201.975109,1046.024891
Sep,East,Skyler,216,34,7344,5836.133142,1507.866858
Jul,North,Alex,140,34,4760,3161.581178,1598.418822
Mar,South,Alex,114,31,3534,2704.746694,829.2533058
Mar,West,Skyler,185,30,5550,3679.560554,1870.439446
Feb,East,Skyler,126,34,4284,2876.761119,1407.238881
May,North,Skyler,228,29,6612,5188.650226,1423.349774
Dec,South,Skyler,224,22,4928,3759.872788,1168.127212
Dec,West,Skyler,134,24,3216,2266.72119,949.27881
Mar,East,Alex,167,24,4008,2989.201083,1018.798917
Jun,West,Jamie,174,26,4524,3250.887965,1273.112035
Feb,East,Jordan,85,31,2635,1739.04905,895.95095
Dec,North,Jordan,200,23,4600,3487.58,1112.42
Mar,West,Alex,242,30,7260,5550.185483,1709.814517
May,South,Alex,129,34,4386,3431.392398,954.61
Dec,South,Jamie,244,32,7808,5708.39446,2099.60554
Nov,East,Skyler,92,31,2852,2141.768415,710.2315846
Nov,South,Alex,104,23,2392,1711.97249,680.0275099
Jan,West,Jordan,202,32,6464,4510.814418,1953.185582
Jan,North,Skyler,208,34,7072,5033.531355,2038.468645
Oct,East,Alex,128,32,4096,3222.580648,873.4193521
Sep,West,Skyler,201,20,4020,2711.995285,1308.004715
Jul,East,Jordan,114,25,2850,1958.733672,891.266328
Jan,North,Skyler,162,23,3726,2760.700033,965.2999667
Dec,East,Alex,132,30,3960,2643.071105,1316.928895
Aug,South,Alex,155,34,5270,4130.518896,1139.481104
Mar,South,Jordan,183,29,5307,3487.152514,1819.847486
Aug,East,Jamie,126,29,3654,2789.086668,864.9133321
May,North,Jamie,122,24,2928,2067.341358,860.6586417
Jan,North,Skyler,227,33,7491,4926.642197,2564.357803
Jul,South,Alex,240,34,8160,6335.743742,1824.256258
May,North,Alex,172,34,5848,4363.011718,1484.988282
Jun,East,Jordan,223,30,6690,4357.389715,2332.610285
Jun,West,Jordan,157,28,4396,3033.81116,1362.18884
Aug,East,Alex,86,23,1978,1390.151932,587.8480682
Sep,South,Jordan,149,20,2980,2081.192433,898.8075674
Feb,South,Jamie,228,34,7752,5618.272111,2133.727889
Sep,South,Jamie,115,30,3450,2515.120531,934.8794693
Dec,North,Skyler,183,28,5124,3635.545138,1488.454862
Nov,East,Jordan,133,24,3192,2233.651638,958.35
Oct,West,Skyler,226,29,6554,4755.984811,1798.015189
Sep,East,Jordan,104,32,3328,2179.98081,1148.01919
Oct,West,Jordan,146,31,4526,3379.927475,1146.072525
Oct,East,Jamie,188,32,6016,4457.238623,1558.761377
Jul,South,Alex,127,30,3810,2636.074116,1173.925884
Jan,West,Jordan,249,26,6474,4382.427451,2091.572549
Jul,East,Jordan,170,22,3740,2471.94457,1268.05543
Oct,North,Jordan,249,23,5727,4227.10765,1499.89235
May,North,Alex,81,31,2511,1846.426288,664.5737123
Jun,East,Skyler,213,29,6177,4509.195876,1667.804124
Oct,South,Skyler,206,28,5768,4601.956926,1166.043074
Jul,West,Jordan,125,29,3625,2645.27711,979.7228896
May,East,Jordan,185,32,5920,4488.950168,1431.049832
Jul,North,Skyler,119,20,2380,1587.311823,792.688177
Sep,West,Skyler,137,31,4247,2951.009341,1295.990659
Mar,North,Jamie,157,30,4710,3256.103033,1453.896967
Aug,North,Jordan,112,24,2688,1979.433324,708.566676
Feb,East,Skyler,141,27,3807,2663.460894,1143.539106
Nov,North,Jamie,91,29,2639,1969.116145,669.8838549
Jul,West,Alex,205,26,5330,4016.226746,1313.773254
Feb,South,Jordan,128,33,4224,2766.945881,1457.054119
Apr,East,Skyler,167,33,5511,4111.005713,1399.994287
Jul,West,Jordan,157,23,3611,2410.407875,1200.592125
Mar,East,Jamie,84,26,2184,1571.978325,612.0216751
Feb,North,Skyler,148,20,2960,2246.599997,713.4000026
Nov,North,Alex,190,25,4750,3588.63331,1161.36669
Oct,West,Alex,239,28,6692,4650.761871,2041.238129
Jul,West,Jamie,139,22,3058,2112.634216,945.37
Jan,South,Alex,125,23,2875,2058.597682,816.4023185
Aug,West,Alex,248,27,6696,4541.897218,2154.102782
Mar,West,Alex,92,31,2852,2270.776238,581.2237624
Dec,East,Alex,187,24,4488,3149.40,1338.601828
Dec,North,Alex,191,24,4584,3614.250175,969.7498248
Feb,West,Alex,179,34,6086,4785.06,1300.944915
Mar,South,Alex,225,20,4500,3171.273067,1328.726933
May,West,Skyler,192,25,4800,3302.940935,1497.059065
Nov,North,Alex,176,33,5808,4446.752005,1361.247995
Aug,West,Skyler,130,21,2730,1868.430229,861.5697714
Oct,East,Jordan,197,20,3940,2869.056616,1070.943384
Jul,North,Jamie,115,25,2875,1916.484793,958.5152073
Jul,West,Alex,160,24,3840,2718.296921,1121.703079
Dec,East,Jamie,182,32,5824,3853.88,1970.123859
Jul,North,Alex,113,24,2712,1878.103226,833.8967737
Aug,West,Skyler,219,28,6132,4597.73718,1534.26282
Jan,East,Alex,212,31,6572,5249.030595,1322.969405
Apr,South,Jordan,127,34,4318,2971.73888,1346.26112
Jun,East,Jamie,183,29,5307,3826.337413,1480.662587
Sep,South,Jamie,170,29,4930,3535.830102,1394.169898
Feb,West,Jordan,203,32,6496,4401.839301,2094.160699
Jan,East,Skyler,119,22,2618,1941.274111,676.7258895
Oct,South,Skyler,220,20,4400,3338.305265,1061.694735
Dec,North,Jordan,105,33,3465,2328.767327,1136.232673
Feb,East,Jamie,221,33,7293,5568.706426,1724.293574
Jul,West,Alex,175,27,4725,3567.489559,1157.510441
Mar,North,Skyler,218,34,7412,5037.205815,2374.794185
Oct,South,Alex,245,31,7595,5676.063582,1918.936418
Feb,East,Jamie,159,24,3816,2705.737669,1110.262331
Nov,East,Alex,136,30,4080,3068.856305,1011.143695
Jul,West,Jordan,229,24,5496,3981.382245,1514.617755
Feb,North,Skyler,190,27,5130,3371.541941,1758.458059
Mar,East,Skyler,223,27,6021,4624.399235,1396.600765
Nov,East,Jordan,155,30,4650,3410.030947,1239.969053
Jul,North,Jordan,108,21,2268,1720.775131,547.2248693
Apr,East,Skyler,209,22,4598,3075.651703,1522.348297
Jan,North,Skyler,81,29,2349,1780.990356,568.0096443
May,North,Skyler,82,29,2378,1693.254729,684.7452706
Dec,North,Jamie,151,20,3020,2325.067971,694.9320291
Sep,West,Jamie,90,34,3060,2264.017137,795.98
Aug,North,Jamie,239,22,5258,3697.611306,1560.388694
Dec,North,Alex,83,31,2573,1750.379848,822.6201523
Sep,South,Jamie,216,23,4968,3837.22669,1130.77331
Oct,South,Skyler,167,30,5010,3677.484787,1332.515213
Sep,West,Jamie,192,26,4992,3984.216093,1007.783907
Jul,North,Skyler,95,28,2660,1878.021979,781.9780205
Apr,South,Jordan,165,31,5115,3850.868073,1264.131927
May,South,Alex,89,24,2136,1587.951807,548.0481927
Jan,East,Alex,243,31,7533,5616.885452,1916.114548
Jan,North,Jordan,103,20,2060,1566.726809,493.27
Mar,South,Skyler,143,21,3003,2014.611325,988.3886753
Aug,West,Alex,135,29,3915,2867.528465,1047.471535
Feb,East,Jamie,168,21,3528,2562.631422,965.3685784
Apr,East,Skyler,101,28,2828,1983.501137,844.4988635
Feb,North,Alex,129,29,3741,2676.395722,1064.604278
May,North,Jordan,126,26,3276,2384.344254,891.6557455
Sep,East,Skyler,102,21,2142,1495.41234,646.5876602
Jan,West,Alex,162,20,3240,2248.475192,991.5248076
May,North,Jordan,98,24,2352,1789.262564,562.7374357
Sep,North,Skyler,241,31,7471,4931.14,2539.858183
Jan,East,Jamie,108,20,2160,1505.400037,654.5999626
Sep,East,Skyler,140,28,3920,2932.382154,987.6178461
Aug,North,Jamie,164,22,3608,2458.18793,1149.81207
Apr,South,Skyler,114,21,2394,1761.603103,632.3968967
Dec,North,Jordan,84,33,2772,1927.43985,844.5601499
Nov,South,Jamie,155,32,4960,3851.416147,1108.583853
Oct,East,Jamie,86,25,2150,1510.37156,639.63
May,South,Skyler,248,22,5456,3734.236354,1721.763646
May,West,Alex,209,24,5016,3659.250082,1356.749918
Nov,East,Jamie,217,29,6293,4218.506741,2074.493259
Dec,North,Skyler,181,33,5973,4596.955761,1376.044239
Jun,North,Jordan,123,27,3321,2497.406073,823.5939266
Jul,East,Skyler,149,29,4321,3308.06,1012.944653
Aug,East,Skyler,170,21,3570,2534.10,1035.900724
Aug,West,Jamie,242,31,7502,5815.929342,1686.070658
Nov,East,Alex,141,32,4512,3266.833375,1245.166625
Feb,North,Jordan,99,24,2376,1578.150736,797.849264
Sep,West,Jamie,242,30,7260,4962.967852,2297.032148
Jul,North,Jamie,244,27,6588,4984.862378,1603.137622
Apr,South,Jamie,151,20,3020,2369.079301,650.92
Apr,East,Jordan,199,29,5771,3833.547408,1937.452592
Nov,South,Alex,174,29,5046,3934.024175,1111.975825
Aug,North,Jordan,206,33,6798,5233.511505,1564.488495
Apr,South,Jordan,192,30,5760,4052.068756,1707.931244
Jun,South,Alex,186,32,5952,4484.186331,1467.813669
May,North,Jordan,159,31,4929,3342.072476,1586.927524
Mar,North,Skyler,107,32,3424,2643.358799,780.6412012
Oct,East,Jordan,239,31,7409,5546.383722,1862.616278
Nov,South,Jamie,218,23,5014,3589.143576,1424.856424
Feb,West,Jordan,249,24,5976,4659.353322,1316.646678
Sep,West,Jamie,230,33,7590,5092.01848,2497.98152
Oct,North,Jordan,109,29,3161,2455.679258,705.3207424
Sep,North,Jamie,88,31,2728,1782.974318,945.0256825
Jan,South,Jamie,138,33,4554,3474.611196,1079.388804
Oct,North,Jamie,235,30,7050,5188.832511,1861.167489
Mar,West,Alex,158,22,3476,2622.671515,853.33
Aug,East,Jordan,182,31,5642,4016.267172,1625.732828
Jun,East,Jordan,193,21,4053,3159.986982,893.0130175
May,South,Skyler,240,31,7440,5185.474311,2254.525689
May,East,Skyler,126,22,2772,1916.126408,855.8735924
Jun,North,Skyler,177,34,6018,4184.090308,1833.909692
Jul,North,Jordan,229,30,6870,5263.48194,1606.51806
Jan,North,Alex,236,24,5664,4102.399855,1561.600145
Sep,North,Jamie,241,26,6266,4577.706498,1688.293502
Mar,South,Jordan,121,21,2541,1968.635463,572.3645373
Apr,East,Alex,126,32,4032,3124.819486,907.180514
Oct,West,Alex,153,34,5202,3507.504243,1694.495757
Jan,East,Jordan,130,33,4290,3142.275498,1147.724502
Nov,North,Jamie,173,26,4498,3008.724484,1489.275516
Oct,West,Alex,199,25,4975,3881.889372,1093.110628
Mar,South,Jordan,154,33,5082,3941.349447,1140.650553
Feb,North,Jamie,241,26,6266,4871.202992,1394.797008
Feb,North,Skyler,228,26,5928,4479.960179,1448.039821
Jan,West,Alex,202,28,5656,4072.50,1583.501294
Aug,South,Alex,220,26,5720,4065.250812,1654.749188
Mar,West,Jordan,232,33,7656,5430.275889,2225.724111
Mar,South,Jordan,201,31,6231,4112.035783,2118.964217
Jun,North,Jamie,100,32,3200,2535.457738,664.5422625
Aug,East,Skyler,80,25,2000,1435.082697,564.917303
Sep,North,Skyler,148,29,4292,3388.607972,903.3920278
Sep,East,Jordan,165,27,4455,3483.313851,971.6861495
Apr,East,Jordan,150,26,3900,3019.737077,880.2629231
May,South,Jamie,92,25,2300,1697.966565,602.0334347
Feb,West,Jordan,102,23,2346,1560.637516,785.3624837
Nov,South,Jamie,228,26,5928,4141.222061,1786.777939
Sep,North,Jamie,85,31,2635,1951.317449,683.6825508
Aug,West,Skyler,227,27,6129,3996.220597,2132.779403
Mar,East,Jamie,155,27,4185,2747.011556,1437.988444
Nov,East,Skyler,247,31,7657,5755.380278,1901.619722
Dec,North,Skyler,88,31,2728,2136.652607,591.3473932
Sep,West,Skyler,107,23,2461,1915.333469,545.6665308
Mar,North,Jordan,218,29,6322,4268.752166,2053.247834
Sep,North,Skyler,195,28,5460,4295.300198,1164.699802
Feb,South,Jamie,175,22,3850,2904.614521,945.39
Dec,North,Jordan,154,28,4312,3266.119627,1045.880373
Oct,West,Jamie,167,22,3674,2555.657106,1118.342894
Sep,North,Jordan,135,32,4320,3271.965911,1048.034089
Aug,West,Jamie,184,26,4784,3618.932586,1165.067414
Sep,East,Alex,114,23,2622,1938.18,683.82
May,North,Alex,104,24,2496,1756.168778,739.8312218
Nov,West,Alex,192,32,6144,4741.03,1402.969094
Nov,East,Jamie,178,34,6052,4784.878784,1267.121216
Feb,West,Jordan,226,22,4972,3880.562787,1091.437213
Aug,East,Skyler,110,21,2310,1585.692291,724.3077092
Dec,South,Skyler,160,31,4960,3555.581329,1404.418671
Jun,North,Jamie,129,27,3483,2442.844378,1040.155622
Aug,North,Jamie,166,33,5478,4142.04,1335.964054
Nov,East,Jamie,126,26,3276,2537.994352,738.01
May,South,Jamie,80,26,2080,1419.328393,660.6716067
Oct,West,Skyler,204,27,5508,4362.839047,1145.160953
Feb,South,Jordan,217,32,6944,5219.106025,1724.893975
Jun,West,Skyler,215,20,4300,2935.898877,1364.101123
May,West,Jamie,185,31,5735,4046.984139,1688.015861
Dec,North,Alex,204,27,5508,3666.626186,1841.373814
Dec,East,Skyler,233,29,6757,4997.21,1759.79073
May,North,Alex,241,31,7471,5045.75448,2425.24552
Jan,North,Alex,98,33,3234,2438.317929,795.682071
Feb,North,Jamie,151,33,4983,3790.005078,1192.994922
Aug,West,Skyler,208,24,4992,3603.725912,1388.274088
Mar,North,Jordan,232,27,6264,4159.750238,2104.249762
Oct,West,Skyler,103,28,2884,2138.863742,745.136258
Mar,East,Jordan,163,32,5216,3681.613389,1534.386611
Aug,West,Jordan,199,21,4179,3311.636517,867.3634827
Aug,West,Jamie,148,22,3256,2367.049667,888.9503328
Feb,South,Jordan,239,25,5975,3948.518464,2026.481536
Aug,North,Skyler,224,28,6272,4675.194977,1596.805023
Nov,North,Skyler,185,33,6105,4681.943153,1423.056847
Jan,North,Alex,148,29,4292,2893.131709,1398.868291
Jun,North,Jordan,90,29,2610,1872.305958,737.6940419
Aug,South,Jamie,245,27,6615,5037.187177,1577.812823
Mar,South,Jamie,226,33,7458,4870.626208,2587.373792
Aug,South,Skyler,182,32,5824,3810.908014,2013.091986
Dec,South,Jordan,224,25,5600,4208.606136,1391.393864
Jan,North,Jamie,92,24,2208,1675.361896,532.64
Nov,West,Jordan,80,33,2640,2050.964297,589.0357028
Nov,East,Jordan,81,32,2592,1840.164408,751.8355916
Sep,South,Alex,188,22,4136,2930.217443,1205.782557
Nov,West,Jamie,223,31,6913,5066.227969,1846.772031
Sep,South,Alex,83,23,1909,1457.710574,451.2894264
May,North,Jamie,136,32,4352,3247.239706,1104.760294
Oct,North,Jordan,192,32,6144,4295.261157,1848.738843
Apr,West,Jamie,102,26,2652,1861.656499,790.3435014
Nov,West,Skyler,203,26,5278,4034.771007,1243.228993
Jun,West,Jordan,196,22,4312,3148.609461,1163.390539
Dec,North,Jamie,209,23,4807,3195.195721,1611.804279
Jul,North,Alex,166,22,3652,2457.610636,1194.389364
May,East,Alex,233,34,7922,6160.77,1761.230476
Nov,West,Jordan,204,34,6936,5547.55509,1388.44491
Oct,East,Alex,190,21,3990,2794.406219,1195.593781
Sep,South,Jordan,86,25,2150,1522.211286,627.7887141
Mar,East,Jordan,123,26,3198,2152.807905,1045.192095
Jul,South,Jordan,240,23,5520,3783.170434,1736.829566
Oct,South,Jamie,192,24,4608,3288.704149,1319.295851
Oct,East,Jordan,243,27,6561,4544.532069,2016.467931
Nov,West,Alex,83,28,2324,1755.116704,568.8832957
May,South,Skyler,197,26,5122,3742.529726,1379.470274
Jul,West,Jamie,102,29,2958,2287.553236,670.4467642
Feb,North,Alex,232,33,7656,5808.444416,1847.555584
Apr,South,Jordan,169,20,3380,2261.94701,1118.05299
Feb,North,Jordan,171,30,5130,3429.447809,1700.552191
Dec,East,Skyler,234,33,7722,6056.729818,1665.270182
Jul,West,Alex,130,22,2860,2210.570322,649.4296783
Feb,East,Jamie,194,30,5820,4191.491823,1628.508177
Nov,South,Alex,160,24,3840,2571.089742,1268.910258
Jan,North,Jordan,182,22,4004,3142.28492,861.7150798
Sep,South,Jamie,159,34,5406,3700.975082,1705.024918
Jan,East,Jordan,230,20,4600,3014.518994,1585.481006
Aug,West,Jordan,182,21,3822,3014.16652,807.8334803
