Month,Region,Sales_Rep,Units_Sold,Unit_Price,Revenue,Cost,Profit
May,South,Jamie,98,30,2940,2291.9693503678195,648.0306496321805
Apr,East,Jordan,198,34,6732,4375.947196129804,2356.052803870196
May,West,Skyler,126,31,3906,2893.2736205149904,1012.7263794850096
Aug,East,Jamie,125,32,4000,2605.8841961204985,1394.1158038795015
Oct,West,Skyler,108,32,3456,2616.5035532212573,839.4964467787427
Apr,East,Skyler,179,26,4654,3189.0993287162723,1464.9006712837277
Nov,North,Alex,144,33,4752,3359.6506362638866,1392.3493637361134
Apr,South,Jamie,230,32,7360,5204.003015757949,2155.9969842420514
Mar,West,Skyler,207,24,4968,3859.9539861617914,1108.0460138382086
Jul,North,Alex,130,31,4030,2681.215073959791,1348.784926040209
Mar,South,Jordan,101,32,3232,2424.1116429842077,807.8883570157923
Dec,South,Skyler,189,20,3780,3013.3726221531138,766.6273778468862
Mar,South,Jamie,150,34,5100,3332.124088290272,1767.875911709728
Nov,East,Jordan,112,30,3360,2670.8106761759555,689.1893238240445
Oct,North,Skyler,206,31,6386,4168.529889855016,2217.4701101449837
May,North,Skyler,188,23,4324,3356.1695387565483,967.8304612434517
May,South,Jamie,179,33,5907,4691.260618038954,1215.739381961046
Jun,West,Skyler,123,32,3936,3144.6833664933397,791.3166335066603
Aug,North,Jamie,86,30,2580,1854.6799589556038,725.3200410443962
Oct,East,Jamie,207,34,7038,5489.947039348348,1548.052960651652
Jun,West,Jamie,170,28,4760,3181.3504337231384,1578.6495662768616
Dec,West,Jamie,209,34,7106,5072.317166528942,2033.682833471058
Jan,West,Skyler,96,27,2592,1804.540670739961,787.4593292600391
Aug,West,Jordan,144,22,3168,2246.988134448484,921.0118655515162
Aug,North,Jordan,189,34,6426,4853.539343497648,1572.4606565023523
Sep,South,Alex,109,21,2289,1517.8863266846802,771.1136733153198
Sep,West,Jamie,171,30,5130,4102.5871674728805,1027.4128325271195
Feb,East,Skyler,233,28,6524,4862.0767218335295,1661.9232781664705
Feb,East,Skyler,242,20,4840,3780.1737678514623,1059.8262321485377
Mar,South,Alex,154,28,4312,3339.4470915964425,972.5529084035575
Jan,North,Jordan,235,31,7285,5572.293816248406,1712.706183751594
Apr,South,Skyler,232,26,6032,3956.28945096107,2075.71054903893
Apr,West,Alex,184,31,5704,4149.4892307248765,1554.5107692751235
Sep,North,Jordan,110,21,2310,1615.2034123583267,694.7965876416733
Sep,North,Skyler,176,30,5280,3521.4477797308978,1758.5522202691022
Sep,West,Jamie,130,24,3120,2188.519416604515,931.4805833954852
Oct,East,Alex,137,33,4521,3375.923179750544,1145.076820249456
Jul,West,Skyler,113,21,2373,1624.5414772680522,748.4585227319478
Feb,South,Alex,100,34,3400,2436.743668903499,963.2563310965011
Oct,West,Alex,116,24,2784,1978.5167961393245,805.4832038606755
May,East,Alex,143,26,3718,2445.9585943571356,1272.0414056428644
Apr,West,Jamie,226,24,5424,4036.607945905847,1387.392054094153
Dec,South,Jordan,203,21,4263,3166.671651670961,1096.3283483290388
Nov,South,Jordan,180,30,5400,4292.795749250074,1107.2042507499264
Aug,East,Skyler,198,33,6534,4539.174912820511,1994.825087179489
Feb,South,Jamie,164,24,3936,2805.748687310249,1130.251312689751
Jun,South,Jordan,157,31,4867,3458.2256461961892,1408.7743538038108
May,West,Skyler,183,31,5673,4470.106072543848,1202.8939274561517
Dec,North,Skyler,151,29,4379,3114.771302813443,1264.228697186557
Feb,South,Alex,182,33,6006,4302.786217515149,1703.2137824848514
Nov,South,Jamie,156,25,3900,2682.621552502172,1217.378447497828
Oct,East,Jordan,189,34,6426,4178.02597633814,2247.97402366186
Jan,East,Jamie,98,24,2352,1567.7669968612297,784.2330031387703
Aug,West,Jamie,209,21,4389,3316.255422842169,1072.744577157831
Feb,West,Jordan,213,25,5325,4006.3933552087947,1318.6066447912053
Jul,South,Jordan,236,25,5900,4120.439556967711,1779.5604430322892
Sep,North,Jamie,248,31,7688,5542.670781837813,2145.3292181621873
Sep,North,Skyler,212,21,4452,3092.3892910993754,1359.6107089006246
Aug,West,Jamie,248,32,7936,6028.482868939318,1907.517131060682
Nov,East,Jordan,141,32,4512,3503.003560152015,1008.9964398479851
Dec,South,Jamie,237,23,5451,4278.30344253975,1172.69655746025
Oct,South,Jordan,182,26,4732,3199.2138639447116,1532.7861360552884
Sep,North,Skyler,179,20,3580,2700.2239903651553,879.7760096348447
Feb,West,Jamie,234,20,4680,3718.0292833456742,961.9707166543258
Jun,North,Skyler,131,33,4323,3231.8391595439402,1091.1608404560598
Apr,North,Jamie,128,30,3840,2698.161106714239,1141.838893285761
Apr,West,Jamie,179,31,5549,4136.179957574212,1412.8200424257884
May,East,Jordan,205,30,6150,4632.573033266061,1517.4269667339386
Dec,South,Alex,197,25,4925,3494.5686927718666,1430.4313072281334
Mar,East,Jordan,133,26,3458,2301.6401060491753,1156.3598939508247
Jan,West,Jamie,198,31,6138,4548.25174002587,1589.7482599741297
Aug,West,Alex,212,24,5088,3919.3938589543664,1168.6061410456336
May,South,Alex,216,34,7344,5872.530254505675,1471.4697454943253
Mar,East,Skyler,241,31,7471,5106.120291698021,2364.879708301979
Oct,South,Jamie,177,29,5133,3875.714490671227,1257.285509328773
Jul,North,Jordan,115,27,3105,2031.311120477349,1073.688879522651
Jul,North,Alex,227,30,6810,5417.176523262389,1392.8234767376107
Jan,North,Alex,160,23,3680,2398.935582761458,1281.0644172385419
Dec,East,Jordan,164,22,3608,2539.379833238871,1068.620166761129
Sep,North,Jordan,162,26,4212,2786.071271966384,1425.9287280336162
Feb,South,Alex,142,33,4686,3482.378380214312,1203.621619785688
May,East,Jordan,146,23,3358,2353.7060470477613,1004.2939529522387
May,South,Skyler,237,20,4740,3602.123135175958,1137.876864824042
Aug,West,Alex,82,30,2460,1778.4735066005114,681.5264933994886
Aug,East,Skyler,121,27,3267,2329.0786441832806,937.9213558167194
Jul,South,Jamie,103,24,2472,1736.029862251765,735.970137748235
Jul,South,Skyler,123,32,3936,2609.250660205451,1326.749339794549
Dec,East,Jordan,208,27,5616,3822.944455896971,1793.0555441030292
Nov,West,Alex,194,27,5238,3906.842838169453,1331.157161830547
Jun,East,Skyler,115,31,3565,2582.8879547511033,982.1120452488967
Jun,North,Jordan,117,24,2808,1854.7216770162618,953.2783229837382
Nov,North,Jordan,161,27,4347,3180.233717487067,1166.7662825129328
Sep,West,Skyler,108,26,2808,1848.0048890023538,959.9951109976462
Jun,South,Alex,120,32,3840,2790.7547217715132,1049.2452782284868
Dec,South,Skyler,167,22,3674,2919.890253385978,754.1097466140218
Feb,South,Jamie,127,34,4318,3005.7670674511814,1312.2329325488186
Feb,East,Skyler,193,23,4439,3367.0945648648926,1071.9054351351074
May,East,Skyler,101,30,3030,2308.3534024490527,721.6465975509473
Apr,West,Alex,178,31,5518,3921.802235804401,1596.1977641955991
Nov,North,Skyler,96,32,3072,2270.1890230793824,801.8109769206176
Feb,South,Jordan,165,26,4290,3092.2616593638654,1197.7383406361346
Mar,North,Alex,212,23,4876,3376.651712616484,1499.348287383516
Jul,East,Jordan,140,25,3500,2671.239599980284,828.7604000197161
Aug,East,Alex,168,31,5208,3934.2481521445347,1273.7518478554653
Dec,East,Jamie,213,21,4473,3511.6732606854093,961.3267393145907
Jun,North,Jamie,160,31,4960,3683.885877666745,1276.1141223332552
Nov,West,Jamie,174,21,3654,2588.157509389635,1065.842490610365
May,West,Skyler,224,22,4928,3730.9943869494978,1197.0056130505022
Jan,East,Jamie,138,29,4002,2972.9074486040527,1029.0925513959473
Aug,South,Alex,246,26,6396,4748.979656572928,1647.0203434270716
Mar,North,Jamie,133,22,2926,2274.8937915596866,651.1062084403134
Jun,East,Alex,205,31,6355,4998.654134560533,1356.3458654394672
Mar,North,Jordan,244,22,5368,3634.330588192343,1733.669411807657
Jul,North,Skyler,127,32,4064,2833.045016682839,1230.954983317161
Jul,West,Jordan,147,33,4851,3626.344943309032,1224.6550566909682
Dec,East,Jordan,186,23,4278,3138.268865671465,1139.731134328535
Sep,West,Jamie,157,34,5338,3992.0175639182175,1345.9824360817825
May,East,Jamie,156,29,4524,3234.44370710343,1289.55629289657
Aug,North,Jamie,106,25,2650,1886.44450795213,763.5554920478701
Oct,West,Jordan,167,20,3340,2229.944606535127,1110.0553934648729
Oct,North,Skyler,234,25,5850,4349.751330691726,1500.2486693082737
Aug,East,Skyler,151,27,4077,2757.551715826102,1319.4482841738982
Jan,South,Jordan,126,31,3906,2932.051552884288,973.948447115712
Dec,West,Skyler,182,34,6188,4919.836456166069,1268.1635438339308
May,West,Jordan,100,34,3400,2340.770542012911,1059.229457987089
Mar,North,Jordan,194,27,5238,3516.3890663131847,1721.6109336868153
Jan,North,Skyler,136,25,3400,2222.329375093276,1177.6706249067238
Apr,South,Alex,184,25,4600,3251.390758578284,1348.609241421716
Aug,West,Alex,174,32,5568,3798.4431563572775,1769.5568436427225
Mar,East,Jamie,249,22,5478,3964.860887997372,1513.1391120026278
Oct,East,Skyler,189,33,6237,4544.564504488618,1692.4354955113822
Feb,West,Jamie,106,21,2226,1563.5405338475143,662.4594661524857
Nov,West,Jordan,207,26,5382,4103.699293245145,1278.3007067548551
Sep,West,Alex,240,27,6480,5091.4720839322745,1388.5279160677255
Oct,South,Skyler,155,29,4495,3064.3694486871154,1430.6305513128846
May,East,Skyler,114,32,3648,2828.8221416078327,819.1778583921673
Jul,East,Skyler,177,33,5841,3911.5902783706747,1929.4097216293253
Nov,North,Alex,223,25,5575,3815.0022018245,1759.9977981755
Nov,North,Jamie,115,24,2760,2026.4260941007872,733.5739058992128
Feb,West,Alex,145,23,3335,2321.1173897499943,1013.8826102500057
Sep,North,Jamie,135,20,2700,1771.8928701884827,928.1071298115173
Sep,South,Jordan,224,28,6272,4354.215710920566,1917.7842890794336
Apr,East,Jordan,227,30,6810,5350.824897651737,1459.175102348263
Apr,East,Jamie,173,29,5017,3392.1616405042664,1624.8383594957336
Jun,North,Jordan,185,23,4255,3253.213999059652,1001.786000940348
Oct,West,Jordan,163,21,3423,2595.805695983001,827.194304016999
Oct,North,Skyler,215,23,4945,3293.0422573156516,1651.9577426843484
Oct,West,Skyler,225,32,7200,5035.798401750576,2164.201598249424
Jun,South,Alex,97,30,2910,1974.1540202090468,935.8459797909532
Dec,East,Alex,225,24,5400,3528.75164676655,1871.24835323345
Jan,South,Alex,204,21,4284,2895.7959379065874,1388.2040620934126
Sep,East,Skyler,81,26,2106,1432.578471762095,673.421528237905
Feb,South,Alex,155,22,3410,2301.398896496215,1108.601103503785
May,North,Alex,217,33,7161,4752.502067517097,2408.497932482903
Sep,South,Skyler,221,34,7514,5477.298514526628,2036.7014854733716
Apr,South,Jamie,105,27,2835,1979.9522524841186,855.0477475158814
Nov,North,Skyler,126,23,2898,2278.5159974041094,619.4840025958906
Mar,East,Jamie,109,31,3379,2291.239146265652,1087.760853734348
Jul,East,Skyler,135,30,4050,2998.739047783591,1051.260952216409
Jun,North,Alex,198,24,4752,3730.76220990455,1021.2377900954498
Aug,South,Jordan,249,22,5478,3599.475736280836,1878.524263719164
Mar,South,Jordan,211,32,6752,4911.685822566993,1840.314177433007
May,South,Jamie,218,30,6540,4693.106105093095,1846.8938949069052
Oct,West,Jamie,231,24,5544,4375.972290477173,1168.0277095228266
Apr,East,Jamie,244,28,6832,5121.026139241646,1710.973860758354
Apr,South,Jordan,209,30,6270,4403.886306059898,1866.1136939401022
Apr,East,Jamie,219,32,7008,5303.151104895766,1704.8488951042336
Oct,South,Skyler,100,33,3300,2433.413740253356,866.5862597466439
Aug,North,Skyler,147,21,3087,2167.3070212850166,919.6929787149834
Jun,North,Jordan,205,26,5330,4092.306317929393,1237.6936820706069
Mar,East,Skyler,122,34,4148,3111.93522455152,1036.0647754484798
Oct,East,Jamie,179,34,6086,3960.8445387568404,2125.1554612431596
May,North,Jordan,202,29,5858,4567.8937783018555,1290.1062216981445
Jun,West,Jamie,172,27,4644,3295.214205155239,1348.7857948447609
May,North,Skyler,219,22,4818,3598.164980944457,1219.835019055543
Jun,South,Jamie,208,30,6240,4427.375148429716,1812.6248515702837
Aug,West,Jordan,240,23,5520,4317.76777262567,1202.2322273743303
Jul,North,Jamie,195,32,6240,4665.181977632919,1574.8180223670806
May,West,Skyler,194,30,5820,4288.804160544553,1531.1958394554467
Oct,West,Alex,221,29,6409,5108.227517511084,1300.7724824889156
Jun,West,Jordan,198,21,4158,2877.735492361828,1280.2645076381718
Apr,East,Jamie,172,34,5848,3858.441063724517,1989.5589362754831
Dec,North,Jordan,221,29,6409,4661.916629674322,1747.0833703256776
Sep,East,Jamie,88,32,2816,2009.505133003853,806.494866996147
Apr,East,Alex,152,28,4256,3056.4187673307856,1199.5812326692144
Jan,South,Skyler,105,22,2310,1716.3663264660072,593.6336735339928
Jul,South,Jamie,185,34,6290,4668.8672641357225,1621.1327358642775
Jul,West,Jamie,224,28,6272,4445.842247166304,1826.1577528336957
Apr,West,Alex,147,32,4704,3666.4460281079787,1037.5539718920213
Mar,South,Jordan,189,26,4914,3674.29006734299,1239.70993265701
Aug,South,Skyler,210,25,5250,4113.305447298077,1136.6945527019234
May,North,Jamie,104,30,3120,2455.356027587945,664.6439724120551
Oct,West,Jamie,100,31,3100,2092.8001152752972,1007.1998847247028
Jul,West,Skyler,219,30,6570,4941.19372671964,1628.80627328036
Apr,South,Alex,133,22,2926,2041.2559570383414,884.7440429616586
Apr,North,Jordan,80,30,2400,1861.1144596374525,538.8855403625475
Aug,South,Skyler,207,26,5382,4089.93108025589,1292.0689197441102
Aug,South,Jordan,80,34,2720,1849.089056510548,870.9109434894519
Feb,East,Alex,214,30,6420,5076.997728142602,1343.0022718573982
Feb,West,Alex,89,33,2937,2210.1566765305124,726.8433234694876
Mar,North,Skyler,222,22,4884,3869.5686114318523,1014.4313885681477
Dec,East,Jamie,119,32,3808,2590.531661556875,1217.468338443125
Dec,West,Alex,218,30,6540,5104.18069760506,1435.8193023949398
Mar,South,Alex,124,25,3100,2325.6538614932706,774.3461385067294
Jan,North,Skyler,166,27,4482,3284.602277000073,1197.3977229999268
Mar,West,Skyler,220,24,5280,4081.846216689943,1198.153783310057
Jun,South,Skyler,106,30,3180,2368.876074025404,811.1239259745962
Aug,East,Alex,129,30,3870,2904.202893200497,965.7971067995031
Dec,North,Jordan,140,32,4480,3082.466632620093,1397.5333673799068
Oct,West,Alex,92,22,2024,1563.65749986846,460.34250013153996
Jun,East,Skyler,219,25,5475,4092.8110942863073,1382.1889057136927
May,South,Jamie,236,34,8024,6231.906815484285,1792.0931845157147
Apr,South,Jamie,164,27,4428,3111.6842105139153,1316.3157894860847
Mar,West,Skyler,163,29,4727,3307.749062291778,1419.250937708222
Apr,South,Jamie,99,22,2178,1423.5090985343184,754.4909014656816
Jul,North,Alex,110,31,3410,2609.6416246553945,800.3583753446055
Jan,West,Jordan,87,32,2784,1947.5392880495156,836.4607119504844
Jul,East,Alex,103,33,3399,2376.179196103516,1022.820803896484
Jan,West,Skyler,246,30,7380,5559.373758630571,1820.6262413694294
Feb,West,Alex,112,30,3360,2311.4459642934885,1048.5540357065115
Apr,East,Jamie,121,24,2904,2283.569323962584,620.4306760374161
Jan,South,Alex,222,28,6216,4542.092730246364,1673.9072697536358
Nov,East,Jordan,239,33,7887,6273.490044103467,1613.509955896533
Dec,North,Jamie,218,33,7194,4758.833350196481,2435.1666498035192
Nov,South,Jordan,173,29,5017,3514.527930421774,1502.4720695782262
Nov,West,Jordan,116,34,3944,2789.2778551639567,1154.7221448360433
Sep,South,Jordan,226,34,7684,5836.482921964876,1847.5170780351236
Dec,South,Alex,113,29,3277,2234.7315978857932,1042.2684021142068
Jun,North,Alex,132,22,2904,2051.1006537334483,852.8993462665517
Jan,South,Alex,219,32,7008,5512.467442208221,1495.5325577917793
Jan,South,Alex,175,31,5425,3619.4657816019476,1805.5342183980524
Jun,South,Jamie,184,30,5520,4205.128272545376,1314.8717274546243
Apr,West,Alex,127,21,2667,2014.5791689065693,652.4208310934307
Apr,South,Jamie,119,30,3570,2390.3854685161455,1179.6145314838545
Nov,East,Jordan,231,32,7392,5568.1984741542765,1823.8015258457235
Jun,South,Jamie,167,33,5511,4053.161769432211,1457.8382305677892
Dec,North,Skyler,122,27,3294,2283.1647867828924,1010.8352132171076
Nov,South,Alex,96,33,3168,2207.0542958889732,960.9457041110268
Jul,South,Skyler,181,33,5973,4628.769429087076,1344.2305709129241
Sep,West,Jamie,241,33,7953,5445.03932786629,2507.9606721337104
Oct,East,Alex,190,26,4940,3590.970372305907,1349.029627694093
May,South,Skyler,149,31,4619,3474.28459549052,1144.7154045094799
Sep,East,Alex,139,28,3892,2605.6366091538557,1286.3633908461443
Apr,North,Jamie,156,34,5304,4189.3807399397,1114.6192600603
Oct,West,Skyler,114,23,2622,1806.8074761006642,815.1925238993358
Feb,East,Jamie,241,22,5302,3699.8694142644595,1602.1305857355405
Mar,West,Skyler,95,29,2755,2066.0223287736508,688.9776712263492
Nov,South,Jordan,225,24,5400,3573.3352341802683,1826.6647658197317
Jan,North,Jordan,117,30,3510,2611.938081242152,898.0619187578482
Jun,West,Jordan,111,20,2220,1748.037976741855,471.9620232581451
Jun,South,Jordan,86,24,2064,1418.718435921321,645.2815640786789
Jan,East,Jordan,125,32,4000,2817.144636070762,1182.8553639292381
Nov,North,Jamie,97,32,3104,2125.7746906218977,978.2253093781023
Mar,North,Jordan,150,22,3300,2550.290530711902,749.7094692880978
May,East,Jamie,119,20,2380,1606.8359929910944,773.1640070089056
Mar,East,Jordan,167,22,3674,2579.126820548701,1094.8731794512992
Oct,North,Alex,157,24,3768,2788.8975334694874,979.1024665305126
Mar,West,Jordan,84,24,2016,1432.7372604381983,583.2627395618017
Oct,North,Alex,165,34,5610,3701.5924281577068,1908.4075718422932
Mar,East,Jamie,101,29,2929,2320.231075316691,608.7689246833088
May,West,Jordan,153,31,4743,3323.3492692891323,1419.6507307108677
May,South,Skyler,169,27,4563,3270.975972576852,1292.0240274231478
Apr,North,Jamie,158,30,4740,3200.1247333295933,1539.8752666704067
Jan,East,Jordan,245,20,4900,3821.0324256987537,1078.9675743012463
May,South,Jamie,198,26,5148,3571.241309989053,1576.7586900109468
Oct,North,Skyler,208,24,4992,3259.6434948975175,1732.3565051024825
May,North,Jordan,157,22,3454,2409.0281780388,1044.9718219612
Apr,West,Skyler,115,23,2645,2109.6756798384267,535.3243201615733
Jun,East,Jordan,174,22,3828,2572.5171775703707,1255.4828224296293
Oct,South,Alex,107,27,2889,1891.3715981698283,997.6284018301717
Apr,North,Jamie,177,23,4071,2999.2129241733282,1071.7870758266718
Jul,West,Skyler,114,22,2508,1770.0209547810766,737.9790452189234
Jul,South,Jamie,141,21,2961,2277.738279144322,683.261720855678
Feb,South,Skyler,166,22,3652,2774.72811704181,877.27188295819
Mar,North,Jamie,187,26,4862,3295.526097193204,1566.473902806796
Jan,South,Jamie,204,25,5100,3746.9437134436516,1353.0562865563484
Aug,North,Jamie,158,29,4582,3000.593267924567,1581.406732075433
Sep,West,Alex,204,31,6324,4527.489047208365,1796.5109527916347
Apr,West,Jordan,140,32,4480,3391.8437651627364,1088.1562348372636
Jun,South,Alex,105,24,2520,1794.8544234091771,725.1455765908229
Sep,North,Jamie,242,27,6534,4362.706860278539,2171.2931397214606
Jun,East,Skyler,136,30,4080,2689.658555237485,1390.341444762515
Dec,West,Jamie,211,20,4220,3283.366431711485,936.6335682885151
Dec,North,Jordan,121,22,2662,2086.206855107681,575.7931448923191
Dec,North,Alex,246,21,5166,3623.7623636956732,1542.2376363043268
Sep,North,Jordan,101,21,2121,1430.881425081274,690.1185749187259
Apr,South,Skyler,218,31,6758,5384.723255244024,1373.2767447559763
Aug,East,Jordan,244,30,7320,5357.358456354129,1962.641543645871
Sep,South,Alex,169,31,5239,3779.929366104081,1459.070633895919
Apr,West,Skyler,137,20,2740,2085.8007841786375,654.1992158213625
May,South,Jordan,86,24,2064,1393.8819474848538,670.1180525151462
Aug,North,Alex,215,24,5160,3802.912045914627,1357.087954085373
Dec,South,Alex,130,22,2860,2240.8796508988557,619.1203491011443
Oct,North,Jamie,230,31,7130,4659.17174571054,2470.8282542894603
